run,imp,exit_code,theta,scale,shape,gamma,e,var_type,site_class,sel_type,lnL,boundaries_hit,searches,converged,model,params,window
157,1,3,0.000179723065799,0.1,0.001,na,0.0669944760776,ins,1,sel,86859.5629931,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,307
111,1,3,0.000268060652532,na,na,0,0.0436701935546,del,1,neu,86771.2200403,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,266
111,1,3,0.000268060652532,0.1,0.001,na,0.0497432379768,del,1,sel,86771.2200403,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,266
111,1,3,0.00017628396751,na,na,0,0.0754222305988,ins,1,neu,86771.2200403,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,266
111,1,3,0.00017628396751,0.1,0.001,na,0.0743097842796,ins,1,sel,86771.2200403,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,266
318,1,3,0.000265416551463,na,na,0,0.0444612260616,del,1,neu,86751.1889635,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,312
318,1,3,0.000265416551463,0.1,0.001,na,0.0573152365605,del,1,sel,86751.1889635,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,312
318,1,3,0.000178584497409,na,na,0,0.0793484033513,ins,1,neu,86751.1889635,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,312
318,1,3,0.000178584497409,0.1,0.001,na,0.0461195125481,ins,1,sel,86751.1889635,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,312
108,1,3,0.000267501222545,na,na,0,0.044138844921,del,1,neu,86734.3858197,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,315
108,1,3,0.000267501222545,0.1,0.001,na,0.0491891934735,del,1,sel,86734.3858197,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,315
108,1,3,0.000177481021195,na,na,0,0.0771861068944,ins,1,neu,86734.3858197,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,315
108,1,3,0.000177481021195,0.1,0.001,na,0.0475893632493,ins,1,sel,86734.3858197,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,315
328,1,3,0.000265808368309,na,na,0,0.0435799001356,del,1,neu,86733.885156,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,223
328,1,3,0.000265808368309,1.37114234373,0.483453771992,na,0.0430574917519,del,1,sel,86733.885156,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,223
328,1,3,0.000179374451179,na,na,0,0.078088197259,ins,1,neu,86733.885156,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,223
328,1,3,0.000179374451179,0.1,0.001,na,0.0656233947059,ins,1,sel,86733.885156,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,223
370,1,3,0.000265984182342,na,na,0,0.0440494849815,del,1,neu,86732.8892909,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,95
370,1,3,0.000265984182342,0.1,0.001,na,0.0609234525977,del,1,sel,86732.8892909,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,95
370,1,3,0.000177802758575,na,na,0,0.0778977133133,ins,1,neu,86732.8892909,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,95
370,1,3,0.000177802758575,0.1,0.001,na,0.0600404034074,ins,1,sel,86732.8892909,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,95
472,1,3,0.000264648294116,na,na,0,0.0431946412539,del,1,neu,86633.5395418,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,357
472,1,3,0.000264648294116,0.1,0.001,na,0.0640615946019,del,1,sel,86633.5395418,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,357
472,1,3,0.000177597025808,na,na,0,0.0767711044749,ins,1,neu,86633.5395418,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,357
472,1,3,0.000177597025808,0.1,0.001,na,0.0850237728427,ins,1,sel,86633.5395418,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,357
155,1,3,0.000260823516918,na,na,0,0.0436620511159,del,1,neu,86625.2705411,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,38
155,1,3,0.000260823516918,0.1,0.001,na,0.0375968644898,del,1,sel,86625.2705411,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,38
155,1,3,0.000175663959411,na,na,0,0.0780772799616,ins,1,neu,86625.2705411,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,38
155,1,3,0.000175663959411,0.1,0.001,na,0.0529608042695,ins,1,sel,86625.2705411,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,38
353,1,3,0.000265276400673,na,na,0,0.0433199335508,del,1,neu,86618.6878093,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,383
353,1,3,0.000265276400673,0.1,0.001,na,0.0609889736984,del,1,sel,86618.6878093,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,383
353,1,3,0.00017717306569,na,na,0,0.0764406723591,ins,1,neu,86618.6878093,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,383
353,1,3,0.00017717306569,0.1,0.001,na,0.0805848710348,ins,1,sel,86618.6878093,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,383
448,1,3,0.000261994559286,na,na,0,0.043787562001,del,1,neu,86607.2618747,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,13
448,1,3,0.000261994559286,8.44469316697,0.0821462016568,na,0.0541440767925,del,1,sel,86607.2618747,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,13
448,1,3,0.000174224554638,na,na,0,0.0768471082803,ins,1,neu,86607.2618747,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,13
448,1,3,0.000174224554638,0.1,0.001,na,0.0742660071104,ins,1,sel,86607.2618747,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,13
414,1,3,0.000269054732238,na,na,0,0.0439554878399,del,1,neu,86553.6676312,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,205
414,1,3,0.000269054732238,0.1,0.001,na,0.0589924099263,del,1,sel,86553.6676312,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,205
414,1,3,0.000178698941735,na,na,0,0.0769448393003,ins,1,neu,86553.6676312,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,205
414,1,3,0.000178698941735,0.1,0.001,na,0.046664969411,ins,1,sel,86553.6676312,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,205
14,1,3,0.000267835352039,na,na,0,0.0447128476285,del,1,neu,86519.8413205,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,275
14,1,3,0.000267835352039,0.1,0.991603917383,na,0.050783215188,del,1,sel,86519.8413205,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,275
14,1,3,0.00017685459062,na,na,0,0.0776296549524,ins,1,neu,86519.8413205,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,275
14,1,3,0.00017685459062,0.1,0.001,na,0.0801623900322,ins,1,sel,86519.8413205,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,275
43,1,3,0.000268809053819,na,na,0,0.044027057943,del,1,neu,86518.9064462,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,361
43,1,3,0.000268809053819,0.1,0.001,na,0.06180360609,del,1,sel,86518.9064462,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,361
43,1,3,0.000176698855527,na,na,0,0.0758882612841,ins,1,neu,86518.9064462,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,361
43,1,3,0.000176698855527,0.1,0.001,na,0.0740910431907,ins,1,sel,86518.9064462,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,361
161,1,3,0.000265891208085,na,na,0,0.0438658707574,del,1,neu,86514.8437603,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,258
161,1,3,0.000265891208085,0.1,1.46067076381,na,0.0690857716451,del,1,sel,86514.8437603,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,258
161,1,3,0.000177434318493,na,na,0,0.0773862364563,ins,1,neu,86514.8437603,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,258
161,1,3,0.000177434318493,0.1,0.001,na,0.0340954558055,ins,1,sel,86514.8437603,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,258
474,1,3,0.000262727668243,na,na,0,0.0431326936252,del,1,neu,86466.6129911,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,425
474,1,3,0.000262727668243,0.1,0.001,na,0.0537386854331,del,1,sel,86466.6129911,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,425
474,1,3,0.000176534995226,na,na,0,0.0767809438534,ins,1,neu,86466.6129911,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,425
474,1,3,0.000176534995226,0.1,0.001,na,0.081028884082,ins,1,sel,86466.6129911,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,425
107,1,3,0.000264049461224,na,na,0,0.0437887922284,del,1,neu,86464.8806054,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,356
107,1,3,0.000264049461224,0.1,0.001,na,0.057211218997,del,1,sel,86464.8806054,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,356
107,1,3,0.00017478047118,na,na,0,0.0761849511741,ins,1,neu,86464.8806054,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,356
107,1,3,0.00017478047118,0.1,0.001,na,0.0515092132945,ins,1,sel,86464.8806054,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,356
446,1,3,0.000265617406394,na,na,0,0.0435281998306,del,1,neu,86440.9690514,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,330
446,1,3,0.000265617406394,0.1,0.001,na,0.0518663889281,del,1,sel,86440.9690514,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,330
446,1,3,0.000175724548631,na,na,0,0.0757116962062,ins,1,neu,86440.9690514,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,330
446,1,3,0.000175724548631,0.1,0.001,na,0.0704399134548,ins,1,sel,86440.9690514,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,330
32,1,3,0.000266584683202,na,na,0,0.0441286622127,del,1,neu,86432.3176674,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,397
32,1,3,0.000266584683202,0.1,0.001,na,0.048616984465,del,1,sel,86432.3176674,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,397
32,1,3,0.000175565577963,na,na,0,0.0763625598245,ins,1,neu,86432.3176674,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,397
32,1,3,0.000175565577963,0.1,0.001,na,0.0530142018385,ins,1,sel,86432.3176674,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,397
190,1,3,0.000262244631937,na,na,0,0.0440967139935,del,1,neu,86417.9527738,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,474
190,1,3,0.000262244631937,16.033604027,0.0843027260483,na,0.0377769404679,del,1,sel,86417.9527738,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,474
190,1,3,0.000174295919213,na,na,0,0.0773183790134,ins,1,neu,86417.9527738,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,474
190,1,3,0.000174295919213,0.1,0.001,na,0.0708257082699,ins,1,sel,86417.9527738,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,474
428,1,3,0.000259480231546,na,na,0,0.0385307105048,del,1,neu,86407.747321,,500,True,indel_continuous_1class_equal_t,28,121
428,1,3,0.000259480231546,13.542555638,0.158784842717,na,0.0555618444648,del,1,sel,86407.747321,,500,True,indel_continuous_1class_equal_t,28,121
428,1,3,0.000169169563929,na,na,0,0.0631174893933,ins,1,neu,86407.747321,,500,True,indel_continuous_1class_equal_t,28,121
428,1,3,0.000169169563929,5.8771044095,0.156187609938,na,0.054925256021,ins,1,sel,86407.747321,,500,True,indel_continuous_1class_equal_t,28,121
382,1,3,0.000265968554939,na,na,0,0.0442957228273,del,1,neu,86401.0273372,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,473
382,1,3,0.000265968554939,0.1,0.001,na,0.0479123710618,del,1,sel,86401.0273372,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,473
382,1,3,0.000174877161206,na,na,0,0.0764529865759,ins,1,neu,86401.0273372,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,473
382,1,3,0.000174877161206,0.1,0.001,na,0.0729965603869,ins,1,sel,86401.0273372,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,473
160,1,3,0.000264119903996,na,na,0,0.0440864657793,del,1,neu,86399.1040661,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,255
160,1,3,0.000264119903996,0.1,0.001,na,0.0483218656973,del,1,sel,86399.1040661,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,255
160,1,3,0.000176252348177,na,na,0,0.0777361760529,ins,1,neu,86399.1040661,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,255
160,1,3,0.000176252348177,0.1,0.001,na,0.0754639389994,ins,1,sel,86399.1040661,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,255
162,1,3,0.000262021102342,na,na,0,0.0432213740363,del,1,neu,86392.098006,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,207
162,1,3,0.000262021102342,83.6716377172,0.00784109446197,na,0.0493549436382,del,1,sel,86392.098006,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,207
162,1,3,0.000173994659739,na,na,0,0.0755512667855,ins,1,neu,86392.098006,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,207
162,1,3,0.000173994659739,0.1,0.001,na,0.0658745989182,ins,1,sel,86392.098006,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,207
352,1,3,0.000263780186777,na,na,0,0.0445192391245,del,1,neu,86387.4235799,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,377
352,1,3,0.000263780186777,31.2284360033,0.117383358956,na,0.0438446322551,del,1,sel,86387.4235799,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,377
352,1,3,0.000174284331565,na,na,0,0.0773462254334,ins,1,neu,86387.4235799,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,377
352,1,3,0.000174284331565,0.1,5.49414674507,na,0.0625626853822,ins,1,sel,86387.4235799,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,377
160,1,3,0.000267544785865,na,na,0,0.0440290550877,del,1,neu,86387.2913954,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,304
160,1,3,0.000267544785865,0.1,0.001,na,0.0626904043292,del,1,sel,86387.2913954,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,304
160,1,3,0.000177231733906,na,na,0,0.0768682473828,ins,1,neu,86387.2913954,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,304
160,1,3,0.000177231733906,0.1,0.001,na,0.0557663971502,ins,1,sel,86387.2913954,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,304
6,1,3,0.000264398908087,na,na,0,0.0441032330184,del,1,neu,86385.9034583,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,151
6,1,3,0.000264398908087,0.1,0.001,na,0.0519126421421,del,1,sel,86385.9034583,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,151
6,1,3,0.000176024033896,na,na,0,0.0774802166597,ins,1,neu,86385.9034583,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,151
6,1,3,0.000176024033896,0.1,0.001,na,0.052331320208,ins,1,sel,86385.9034583,r_19|sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,151
290,1,3,0.000265967774012,na,na,0,0.0444476961854,del,1,neu,86382.282968,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,78
290,1,3,0.000265967774012,0.1,1.27165649568,na,0.0437616769304,del,1,sel,86382.282968,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,78
290,1,3,0.000173656182781,na,na,0,0.075827767973,ins,1,neu,86382.282968,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,78
290,1,3,0.000173656182781,0.1,0.001,na,0.0641882385802,ins,1,sel,86382.282968,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,78
181,1,3,0.000265560094302,na,na,0,0.0434828401921,del,1,neu,86362.5559148,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,225
181,1,3,0.000265560094302,0.1,0.001,na,0.0532382256293,del,1,sel,86362.5559148,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,225
181,1,3,0.000175786048794,na,na,0,0.0756733101246,ins,1,neu,86362.5559148,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,225
181,1,3,0.000175786048794,0.1,0.001,na,0.0670919198412,ins,1,sel,86362.5559148,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,225
430,1,3,0.000262700468594,na,na,0,0.0437614264863,del,1,neu,86339.9841378,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,254
430,1,3,0.000262700468594,8.05028383128,0.115376086738,na,0.0562265157408,del,1,sel,86339.9841378,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,254
430,1,3,0.000174454413887,na,na,0,0.0765669380615,ins,1,neu,86339.9841378,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,254
430,1,3,0.000174454413887,0.1,0.001,na,0.0525723955409,ins,1,sel,86339.9841378,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,254
115,1,3,0.000263881481722,na,na,0,0.0433945408552,del,1,neu,86325.9255467,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,409
115,1,3,0.000263881481722,0.1,0.001,na,0.0495555835898,del,1,sel,86325.9255467,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,409
115,1,3,0.000176141328188,na,na,0,0.0765940715896,ins,1,neu,86325.9255467,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,409
115,1,3,0.000176141328188,0.1,0.001,na,0.0429123362033,ins,1,sel,86325.9255467,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,409
232,1,3,0.000254161443494,na,na,0,0.0132347308752,del,1,neu,86307.6656079,sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,77
232,1,3,0.000254161443494,7.66236380717,0.194692073442,na,0.00475462374356,del,1,sel,86307.6656079,sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,77
232,1,3,0.000159142377875,na,na,0,0.000778133139129,ins,1,neu,86307.6656079,sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,77
232,1,3,0.000159142377875,0.1,0.00103523789447,na,0.0200038995042,ins,1,sel,86307.6656079,sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,77
299,1,3,0.000265213433994,na,na,0,0.0440224001117,del,1,neu,86264.9584783,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,313
299,1,3,0.000265213433994,0.1,5.86739301313,na,0.0552496280774,del,1,sel,86264.9584783,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,313
299,1,3,0.000174717145327,na,na,0,0.0761059995886,ins,1,neu,86264.9584783,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,313
